issuekey,title,description,storypoint
MULE-7912,thread exception registering mule notification listeners,created app contains bean registers mule notification listeners listeners log attributes mule message never write something mule message might might run separate thread make difference bean enabled get exception javalangillegalstateexception owner thread write message threadpoolthreadmainthreadreleasesmoketestfinalautomatedrunstagemain orgmuledefaultmulemessagenewexceptiondefaultmulemessagejava orgmuledefaultmulemessagecheckmutabledefaultmulemessagejava orgmuledefaultmulemessageassertaccessdefaultmulemessagejava orgmuledefaultmulemessagesetexceptionpayloaddefaultmulemessagejava orgmuleexceptionabstractmessagingexceptionstrategyhandleexceptionabstractmessagingexceptionstrategyjava orgmuleexecutionhandleexceptioninterceptorexecutehandleexceptioninterceptorjava orgmuleexecutionhandleexceptioninterceptorexecutehandleexceptioninterceptorjava orgmuleexecutionbeginandresolvetransactioninterceptorexecutebeginandresolvetransactioninterceptorjava orgmuleexecutionresolveprevioustransactioninterceptorexecuteresolveprevioustransactioninterceptorjava orgmuleexecutionsuspendxatransactioninterceptorexecutesuspendxatransactioninterceptorjava orgmuleexecutionvalidatetransactionalstateinterceptorexecutevalidatetransactionalstateinterceptorjava orgmuleexecutionisolatecurrenttransactioninterceptorexecuteisolatecurrenttransactioninterceptorjava orgmuleexecutionexternaltransactioninterceptorexecuteexternaltransactioninterceptorjava orgmuleexecutionrethrowexceptioninterceptorexecuterethrowexceptioninterceptorjava orgmuleexecutionrethrowexceptioninterceptorexecuterethrowexceptioninterceptorjava orgmuleexecutiontransactionalerrorhandlingexecutiontemplateexecutetransactionalerrorhandlingexecutiontemplatejava orgmuleexecutiontransactionalerrorhandlingexecutiontemplateexecutetransactionalerrorhandlingexecutiontemplatejava orgmuleprocessorasyncinterceptingmessageprocessorasyncmessageprocessorworkerdorunasyncinterceptingmessageprocessorjava orgmuleworkabstractmuleeventworkrunabstractmuleeventworkjava orgmuleworkworkercontextrunworkercontextjava javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava javalangthreadrunthreadjava,2
MULE-7918,upgrade spring,upgrade spring framework version mulex development branch,8
MULE-7919,upgrade json schema validator support draft rfc,current validator fully supports json schema draft limited suport draft besides several issues fixed later versions update require changes mule validator modularized repackaged different way check latest stable version,8
MULE-7920,simplelog mode custom logic locating configuration file,ootb logj looks configuration file using algorithm scan classpath looking file logjtestxml found repeat looking logjxml mule running default logging infrastructure logic overridden search performed classpath first application classpath found domain classpath found configuration folder running simple log mode mules custom logic applied fallback logj default implementation causes issues cannot guarantee jar classpath includes file causing wrong file picked runnning simple mode log separation disabled custom search algorithm still applied additionally cases generate log line informing path found file,3
MULE-7923,better support sequential processing scattergather,scatter gather replaces router deprecated however doesnt behave well sequential use cases predecesor thats configure threading pool one processing sequential across routers across executions flow another misbehaving use case one routes extremely fast like couple case overall response gain lower time penalty managing threads accommodate use cases need better support sequential case scatter gather threading profile type change asynchronousthreadingprofiletype threadingprofiletype enable dothreading option set false execute always thread behaving similar old router,1
MULE-7927,add helper properties http listener element,add http listener helper properties properties created simplify usability provide extra information processed request,8
MULE-7928,add tls support http listener,add support ssl new http connector,5
MULE-7929,consumer support using new http connector,add support new http connector consumer,13
MULE-7931,http listener response streaming support,add support sending streaming response new http connector implies sending transferencoding chunck,5
MULE-7932,allow customise protocol new http connector,allow user change http protocol use new http connector,3
MULE-7930,validate http proxy scenario using new http connector,build validate template created proxy scenario,5
MULE-7946,remove dependencies longer needed jdk,jdk minimum required jdk version running mule following dependencies needed anymore saajapi jaxbapi jaxbimpl javaxmail including geronimo companion jaxbxjc retrotranslator servletapi geronimojaxrpcspec geronimoejbspec geronimojeeconnectorspec verify indeed remove libraries ahead take away distribution,5
MULE-7947,perform spike upgrading xslt support,perform spike upgrading xslt support using newer libraries provide date features performance spike considered successful gain functionality performance also need remain backwards compatible behaviour mule,8
MULE-7948,perform spike upgrading xpath function,perform spike upgrading xpath support following requirements support xpath provide new xpath mel function behaves consistently current brother deprecates leveraged transformers elements currently present mule research ones backwards compatible mule,8
MULE-7949,upgrade guava,upgrade guava latest version moment filing issue,3
MULE-7950,upgrade apache commons libraries latest versions,following apache commons libraries upgraded commonscodec commonsbeanutils commonsexec commonsdbcp commonsnet,5
MULE-7951,upgrade test dependencies,following libraries used test infrastructure upgraded activemq derby mockitocore xmlunit ftpservercore ftpletapi mysqlconnector postgres jmockit check really need one,8
MULE-7969,add source target attributes element,element attributes source target currently default behavior read body payload set payload body response configurable setting new attributes,8
MULE-7970,add followredirects attribute element,user able configure request element redirects followed defined spec new http connector,5
MULE-7971,fix flaky test untilsuccessfultestcase,orgmuleroutinguntilsuccessfultestcasetestpermanentdeliveryfailuredlq ignored flaky making build fail time need fix flakiness remove ignore annotation also check rest test class flaky tests successfully pass,8
MULE-7972,redesign mulecontext bootstrapping osgi,current bootstrapping mechanism inspects available jars searching bootstrap properties files must modified work osgi container osgi bootstrapping follow whiteboard model bootstrapping service used osgi knowledge would enable test running container able bootstrap mule context,13
