issuekey,title,description,storypoint
XD-2277,vary prefecth size ecdb,use single producer single consumer message size bytes send messages increase decrease given test iteration takes minutes vary prefetch size measure msgsec rate calculate data transfer rate mbsec prefetch sizes measurements look rabbitmq admin see queue backing,3
XD-2278,vary queue number ecb,based results select number consumerproducers give distinct increase message rate change message rate prefer lower consumerproducer count vary number perftest instances run simultaneously use independent queue overall messagessec broker plateaus note cpu performance using top broker perftest processes test queues test queues test queues test queues etc,3
XD-2279,vary consumer size ecdb,using single producer message size bytes pretch send messages increase decrease given test iteration takes minutes vary number consumers measure msgsec rate calculate data transfer rate mbsec number consumers measurements look rabbitmq admin see queue backing,2
XD-2280,vary producer size ecdb,use number consumers gave maximum throughput previous test say consumers message size bytes prefetch send messages vary number producers measure msgsec rate calculate data transfer rate mbsec number producers measurements look rabbitmq admin see queue backing,3
XD-2281,vary producer consumer combination using queues,results testing show prefetch message size set varying number producers consumers independently impact message rate inhouse testing numbers need another plan try understand discrepancies using prefetch byte message size run two instances perftest time instance referencing different queue vary number consumer publishers test one producer one consumer test one producer two consumers test two producers one consumer test two producers two consumers,1
XD-2282,vary queue number,based results select number consumerproducers give distinct increase message rate change message rate prefer lower consumerproducer count vary number perftest instances run simultaneously use independent queue overall messagessec broker plateaus note cpu performance using top broker perftest processes test queues test queues test queues test queues etc,1
XD-2283,vary queue number core machine ecb,rerun test core machine see max,5
XD-2284,compositemoduledefinition contain listmoduledefinition,cmd contain name type child module also capture options used composition intermediate moduledefinition moduledescriptor created purpose maybe part moduledescriptor,5
XD-2285,change composed module behavior black box,composed module currently behave white boxes soon module composed say http filter options children modules available filterexpression example change composed module black box user explicitly expose option available certainly using short name hardcoding values would retained possibly overridable possible syntaxes code module compose foo definition http portmyport filter code code module compose foo definition http filter expose port code case ambiguity simulated particular example code module compose foo definition http filter expose code specifying default code module compose foo definition http filter expose port code allow using mainly cases dont map underlying option code filter expressionexprfoo code,8
XD-2286,simple ootb job testing,similar time log ship simple batch job appends timestamp file make much easier validate job functionality especially automated tests,2
XD-2287,resourcemoduleregistry transparently proxy remote root thru filesystem,archivemoduleregistry use boot archives inherently relies javaiofile resourcemoduleregistry extendcompose archivemr transparently download cache remote jars may located nonfile location staging area customizable subdir javaiotmpdir sounds like sensible default,5
XD-2288,research use admin server ports,user like ability access random port generated tomcat admin server via xdshell point server continue interactions spike details research whether connecting xdshell directly good approach incharge interaction something pointer directory shell folks experiment bit getting involved note hadoophdfs setups access mandatory hdfs client libs federation setups would anyway require shell get access shell commands used,8
XD-2289,redis backed aggregate counters return results inclusive startend time interval,aggregate counter query return results inclusive start end time startend time resolutions minute hour day month,8
XD-2290,documentation aggregate counter rest api include query parameters,query parameters resolution documented along specify time string yyyymmdd hhmmss,1
XD-2291,shell handle pagination,may broken issues first need define proper interaction cli deal pagination course actual implementation,8
XD-2293,upgrade kafka rerun failing tests,followup kafka message bus support would like rerun failing tests upgrading new consumer rewrite response kafka support,3
XD-2295,add support audiovideo source,user like stream ingest audio video data apply predictive analytics algorithms facial detection spike scope research feasibility implementing motionjpeg design specs motionjpeg format note opencv although ootb support platform compatible,8
XD-2296,add config parameter enabledisable message rates cluster view,user like config parameter preferably serversyml file enabledisable message rates cluster view,2
XD-2298,review poc identify scope gpload ootb batch job,user like mass ingest data databases others hdfshawqgpdb dont write custom code well able ingest efficient way,5
XD-2301,research spark integration options,spike scope brainstorm identify options document,8
XD-2302,update angularjs,,4
XD-2303,update,need update modules page describes top level xml files also describe alternate module implementations,1
XD-2304,research refactoring effort kafka source use simple consumer instead highlevel api,user like use kafka source simple consumer api opposed highlevel gain full control offsets partition assignment deterministically spike scope study simple consumer api functionality document findings approach next steps,8
XD-2305,poc spark integration,spike scope experiment identified options poc logical integration choice,8
XD-2306,add support install custom module archive,user like push custom module built uberjar via rest api install custom module cluster,8
XD-2307,add support phd release,release phd upgrade action items update shdp add hadoop hadoop remove hadoop remove phd phd change phd phd phd test phd phd,3
XD-2308,create sample app demonstrate kafka integration,user like sample app github project use reference provisioning spring cluster kafka consider kafka message bus kafka source,8
XD-2309,incremental data import jdbchdfs job,enhance current jdbchdfs job springxd incremental load delta load feature similar sqoop see sqoop documentation job need maintain state executions order decide start point next data load jdbchdfs job definition could take following new options checkcolumn optional specifies column examined determining rows import column type charncharvarcharvarnchar longvarcharlongnvarchar column numeric timestamp lastvalue optional specified override data saved previous job runs specified take saved maxvalue last job run last job run data available incremental load data satisfies query used sqoop provides modes operation incremental load append lastmodified jdbchdfs job always append writing hdfs file example import data database table sometable last update column called lastupdated could use code job create myjob definition jdbchdfs sqlselect colcolcol sometable checkcolumnlastupdated deploy code batch job also capable partitioned run parallel across multiple containers,5
